x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
-0.178909,-0.476212,1.719498,1.793170,36424.367255,2001-01-01 10:07:04.367 +0000
-0.103668,-0.557373,1.719772,1.810809,36424.357459,2001-01-01 10:07:04.357 +0000
-0.039246,-0.611069,1.699799,1.806726,36424.347632,2001-01-01 10:07:04.348 +0000
-0.002808,-0.660049,1.626663,1.755479,36424.337836,2001-01-01 10:07:04.338 +0000
-0.004898,-0.693863,1.557190,1.704790,36424.328040,2001-01-01 10:07:04.328 +0000
-0.006729,-0.717346,1.557663,1.714918,36424.318244,2001-01-01 10:07:04.318 +0000
0.008377,-0.741531,1.647202,1.806436,36424.308448,2001-01-01 10:07:04.308 +0000
0.028030,-0.787704,1.852997,2.013669,36424.298621,2001-01-01 10:07:04.299 +0000
0.062332,-0.842941,2.119934,2.282226,36424.288825,2001-01-01 10:07:04.289 +0000
0.109970,-0.888290,2.355667,2.519984,36424.279029,2001-01-01 10:07:04.279 +0000
0.129761,-0.895004,2.463974,2.624698,36424.269233,2001-01-01 10:07:04.269 +0000
0.149582,-0.871521,2.360229,2.520438,36424.259437,2001-01-01 10:07:04.259 +0000
0.213318,-0.829208,2.091187,2.259680,36424.249640,2001-01-01 10:07:04.250 +0000
0.388626,-0.807632,1.788712,2.000697,36424.239844,2001-01-01 10:07:04.240 +0000
0.664871,-0.834900,1.719940,2.024180,36424.230018,2001-01-01 10:07:04.230 +0000
0.886414,-0.867981,2.117462,2.454132,36424.220222,2001-01-01 10:07:04.220 +0000
0.952332,-0.826447,2.877396,3.141553,36424.210425,2001-01-01 10:07:04.210 +0000
0.885468,-0.740799,3.613586,3.793526,36424.200629,2001-01-01 10:07:04.201 +0000
0.673477,-0.398651,3.945572,4.022441,36424.190833,2001-01-01 10:07:04.191 +0000
0.496048,-0.441864,4.028732,4.083135,36424.181037,2001-01-01 10:07:04.181 +0000
0.238968,0.049362,3.630585,3.638776,36424.171210,2001-01-01 10:07:04.171 +0000
0.064514,0.374023,2.884872,2.909733,36424.161414,2001-01-01 10:07:04.161 +0000
-0.055038,0.610428,1.926758,2.021892,36424.151618,2001-01-01 10:07:04.152 +0000
-0.168320,0.713318,1.108200,1.328631,36424.141822,2001-01-01 10:07:04.142 +0000
-0.280029,0.677307,0.611038,0.954216,36424.132026,2001-01-01 10:07:04.132 +0000
-0.444229,0.647247,0.384048,0.873935,36424.122230,2001-01-01 10:07:04.122 +0000
-0.587479,0.630371,0.287720,0.908450,36424.112433,2001-01-01 10:07:04.112 +0000
-0.674911,0.636642,0.264465,0.964760,36424.102607,2001-01-01 10:07:04.103 +0000
-0.754883,0.652985,0.160065,1.010870,36424.092811,2001-01-01 10:07:04.093 +0000
-0.783081,0.647797,-0.044556,1.017272,36424.083014,2001-01-01 10:07:04.083 +0000
-0.775879,0.610687,-0.370377,1.054564,36424.073218,2001-01-01 10:07:04.073 +0000
-0.765060,0.595276,-0.758255,1.230700,36424.063422,2001-01-01 10:07:04.063 +0000
-0.713226,0.551575,-1.139557,1.453106,36424.053626,2001-01-01 10:07:04.054 +0000
-0.581329,0.462234,-1.468796,1.645894,36424.043830,2001-01-01 10:07:04.044 +0000
-0.443100,0.397934,-1.716873,1.817235,36424.034003,2001-01-01 10:07:04.034 +0000
-0.303543,0.311478,-1.926163,1.974654,36424.024207,2001-01-01 10:07:04.024 +0000
-0.228775,0.300369,-2.103500,2.137118,36424.014411,2001-01-01 10:07:04.014 +0000
-0.230576,0.300110,-2.279343,2.310548,36424.004615,2001-01-01 10:07:04.005 +0000
-0.240417,0.288132,-2.463470,2.491888,36423.994788,2001-01-01 10:07:03.995 +0000
-0.245789,0.283646,-2.624542,2.651243,36423.984992,2001-01-01 10:07:03.985 +0000
-0.256424,0.285339,-2.791031,2.817273,36423.975196,2001-01-01 10:07:03.975 +0000
-0.295441,0.286255,-2.969574,2.997932,36423.965400,2001-01-01 10:07:03.965 +0000
-0.324600,0.310318,-3.133453,3.165469,36423.955604,2001-01-01 10:07:03.956 +0000
-0.315979,0.331161,-3.254059,3.286093,36423.945777,2001-01-01 10:07:03.946 +0000
-0.252014,0.322327,-3.224899,3.250751,36423.935981,2001-01-01 10:07:03.936 +0000
-0.155533,0.315857,-3.080154,3.100211,36423.926185,2001-01-01 10:07:03.926 +0000
-0.049744,0.300400,-2.878189,2.894251,36423.916389,2001-01-01 10:07:03.916 +0000
0.004471,0.325882,-2.661972,2.681849,36423.906562,2001-01-01 10:07:03.907 +0000
0.007111,0.381210,-2.449432,2.478929,36423.896766,2001-01-01 10:07:03.897 +0000
-0.032379,0.420471,-2.206421,2.246361,36423.886970,2001-01-01 10:07:03.887 +0000
-0.079163,0.419495,-1.953247,1.999354,36423.877173,2001-01-01 10:07:03.877 +0000
-0.132355,0.425034,-1.758392,1.813867,36423.867377,2001-01-01 10:07:03.867 +0000
-0.168060,0.393967,-1.588425,1.645159,36423.857551,2001-01-01 10:07:03.858 +0000
-0.183960,0.360977,-1.430222,1.486499,36423.847754,2001-01-01 10:07:03.848 +0000
-0.220993,0.321411,-1.268967,1.327561,36423.837958,2001-01-01 10:07:03.838 +0000
-0.229996,0.249115,-1.141922,1.191194,36423.828162,2001-01-01 10:07:03.828 +0000
-0.240402,0.212982,-0.976654,1.028109,36423.818366,2001-01-01 10:07:03.818 +0000
-0.256027,0.161224,-0.751129,0.809777,36423.808570,2001-01-01 10:07:03.809 +0000
-0.273315,0.019180,-0.504852,0.574408,36423.798743,2001-01-01 10:07:03.799 +0000
-0.312622,-0.106155,-0.220032,0.396756,36423.788947,2001-01-01 10:07:03.789 +0000
-0.368790,-0.206543,-0.043213,0.424892,36423.779151,2001-01-01 10:07:03.779 +0000
-0.421295,-0.278809,-0.034988,0.506407,36423.769355,2001-01-01 10:07:03.769 +0000
-0.463974,-0.378250,-0.122635,0.611052,36423.759559,2001-01-01 10:07:03.760 +0000
-0.479553,-0.431427,-0.196640,0.674365,36423.749732,2001-01-01 10:07:03.750 +0000
-0.486588,-0.460907,-0.168381,0.691053,36423.739936,2001-01-01 10:07:03.740 +0000
-0.511337,-0.500290,-0.046371,0.716872,36423.730140,2001-01-01 10:07:03.730 +0000
-0.581207,-0.581573,0.122391,0.831270,36423.720344,2001-01-01 10:07:03.720 +0000
-0.671936,-0.687347,0.287918,1.003415,36423.710547,2001-01-01 10:07:03.711 +0000
-0.734299,-0.800613,0.341583,1.138796,36423.700751,2001-01-01 10:07:03.701 +0000
-0.784653,-0.867508,0.332108,1.215954,36423.690955,2001-01-01 10:07:03.691 +0000
-0.803452,-0.928452,0.266022,1.256314,36423.681128,2001-01-01 10:07:03.681 +0000
-0.820511,-0.964096,0.155792,1.275535,36423.671332,2001-01-01 10:07:03.671 +0000
-0.882706,-0.981766,0.088516,1.323204,36423.661536,2001-01-01 10:07:03.662 +0000
-0.924438,-1.019043,0.065796,1.377448,36423.651740,2001-01-01 10:07:03.652 +0000
-0.952484,-1.069122,0.033875,1.432270,36423.641944,2001-01-01 10:07:03.642 +0000
-0.975906,-1.134949,0.054245,1.497813,36423.632148,2001-01-01 10:07:03.632 +0000
-1.012726,-1.190506,0.053207,1.563889,36423.622352,2001-01-01 10:07:03.622 +0000
-1.031616,-1.245071,0.023361,1.617090,36423.612555,2001-01-01 10:07:03.613 +0000
-1.022751,-1.268616,0.014908,1.629610,36423.602729,2001-01-01 10:07:03.603 +0000
-0.953903,-1.259155,0.002319,1.579686,36423.592933,2001-01-01 10:07:03.593 +0000
-0.854172,-1.271454,-0.062943,1.533025,36423.583137,2001-01-01 10:07:03.583 +0000
-0.819931,-1.255585,-0.115128,1.504006,36423.573340,2001-01-01 10:07:03.573 +0000
-0.837051,-1.229370,-0.190155,1.499388,36423.563544,2001-01-01 10:07:03.564 +0000
-0.863708,-1.196243,-0.301407,1.505934,36423.553748,2001-01-01 10:07:03.554 +0000
-0.884277,-1.157547,-0.359009,1.500250,36423.543952,2001-01-01 10:07:03.544 +0000
-0.904617,-1.070923,-0.386368,1.454128,36423.534160,2001-01-01 10:07:03.534 +0000
-0.885468,-1.007538,-0.389587,1.396769,36423.524364,2001-01-01 10:07:03.524 +0000
-0.810471,-0.969254,-0.374084,1.317670,36423.514568,2001-01-01 10:07:03.515 +0000
-0.671890,-0.981018,-0.373001,1.246179,36423.504772,2001-01-01 10:07:03.505 +0000
-0.534134,-0.960831,-0.358444,1.156277,36423.494976,2001-01-01 10:07:03.495 +0000
